OBJID,CREATE_AT,STATUS,ROUTE,FINISH_AT,EXEC_AT,LABEL,FILE_SIZE,CONTENT_LENGTH,DIARIZE,RETRY,DURATION,IS_DELETE
278445398,2025-03-26 14:19:05.8600000,2,/api/v1/rest/CreateTranscribeTask,2025-03-26 14:26:57.8033333,2025-03-26 14:22:47.9266667,6011465,272566,45654,0,0,11629.348583000001,0
278445395,2025-03-26 14:18:27.6900000,2,/api/v1/rest/CreateTranscribeTask,2025-03-26 14:22:47.2766667,2025-03-26 14:18:36.9066667,6011465,284375,45820,0,0,12133.198375,0
278445388,2025-03-26 13:44:30.2133333,2,/api/v1/rest/CreateTranscribeTask,2025-03-26 13:44:42.8366667,2025-03-26 13:44:30.8000000,6010334,3822,977,0,0,244.662813,0
278445364,2025-03-26 13:02:15.9800000,2,/api/v1/rest/CreateTranscribeTask,2025-03-26 13:02:32.6966667,2025-03-26 13:02:20.6433333,6010334,3822,977,0,0,244.662813,1
278445349,2025-03-26 12:02:40.4033333,2,/api/v1/rest/CreateTranscribeTask,2025-03-26 12:06:34.9833333,2025-03-26 12:02:48.5766667,6011465,246891,44136,0,-1,10533.851457999999,0
278445332,2025-03-26 11:20:33.0500000,2,/api/v1/rest/CreateTranscribeTask,2025-03-26 11:22:54.1933333,2025-03-26 11:21:13.3666667,106656,75165,17361,1,0,3206.8702079999998,0
278445234,2025-03-26 11:10:19.8300000,2,/api/v1/rest/CreateTranscribeTask,2025-03-26 11:26:17.9500000,2025-03-26 11:23:02.3766667,119887,150778,34642,1,-1,6432.8412079999998,1
278445230,2025-03-26 11:10:09.6833333,2,/api/v1/rest/CreateTranscribeTask,2025-03-26 11:21:13.2933333,2025-03-26 11:18:23.3633333,119887,135247,28311,1,-1,5770.1930419999999,1
278444964,2025-03-26 10:48:08.8866667,2,/api/v1/rest/CreateTranscribeTask,2025-03-26 11:27:09.3000000,2025-03-26 11:26:22.3833333,5016408,57667,7693,0,-1,1845.3420410000001,0
278443452,2025-03-26 08:32:17.4500000,2,/api/v1/rest/CreateTranscribeTask,2025-03-26 08:34:14.0466667,2025-03-26 08:32:20.5633333,124777,101232,18011,0,0,6478.6025,1
278443430,2025-03-25 19:46:30.6500000,2,/api/v1/rest/CreateTranscribeTask,2025-03-25 19:46:54.4700000,2025-03-25 19:46:38.5066667,6010334,3972,1362,1,0,254.24975000000001,1
278443415,2025-03-25 19:42:38.4600000,2,/api/v1/rest/CreateTranscribeTask,2025-03-25 19:42:51.1233333,2025-03-25 19:42:38.9166667,6010334,3972,1002,0,0,254.24975000000001,1
278443073,2025-03-25 16:02:55.7166667,2,/api/v1/rest/CreateTranscribeTask,2025-03-25 16:03:49.8533333,2025-03-25 16:03:03.3400000,5016408,57667,7693,0,0,1845.3420410000001,0
278443032,2025-03-25 14:44:04.7500000,2,/api/v1/rest/CreateTranscribeTask,2025-03-25 14:45:24.1700000,2025-03-25 14:44:14.0866667,129129,52472,12377,1,0,2238.6416669999999,1
278443016,2025-03-25 14:01:42.2166667,2,/api/v1/rest/CreateTranscribeTask,2025-03-25 14:02:15.6500000,2025-03-25 14:01:53.9266667,103878,8439,2457,1,0,540.02938800000004,0
278443013,2025-03-25 14:01:29.7433333,2,/api/v1/rest/CreateTranscribeTask,2025-03-25 14:01:46.4300000,2025-03-25 14:01:32.8666667,103878,3595,1069,1,0,230.03428600000001,0
278442997,2025-03-25 11:55:25.3700000,2,/api/v1/rest/CreateTranscribeTask,2025-03-25 11:55:47.3866667,2025-03-25 11:55:35.1200000,6010334,3972,1002,0,0,254.24975000000001,0
278442974,2025-03-25 11:47:16.6233333,2,/api/v1/rest/CreateTranscribeTask,2025-03-25 11:47:35.4066667,2025-03-25 11:47:23.1833333,6010334,3972,1002,0,-1,254.24975000000001,1
278442964,2025-03-25 10:22:11.1200000,2,/api/v1/rest/CreateTranscribeTask,2025-03-25 10:22:50.3400000,2025-03-25 10:22:18.4366667,5011247,1788,3856,1,0,0.0,1
278442956,2025-03-25 10:18:19.6466667,2,/api/v1/rest/CreateTranscribeTask,2025-03-25 10:19:25.7000000,2025-03-25 10:18:27.4200000,6007020,45450,10196,1,0,0.0,1
278442899,2025-03-25 09:33:46.5900000,2,/api/v1/rest/CreateTranscribeTask,2025-03-25 09:34:28.1733333,2025-03-25 09:33:47.2533333,105942,11504,5159,1,0,0.0,1
278442891,2025-03-25 09:24:04.8700000,2,/api/v1/rest/CreateTranscribeTask,2025-03-25 09:25:50.1833333,2025-03-25 09:24:07.2200000,5020001,78532,42931,1,0,0.0,0
278442884,2025-03-25 09:08:34.0600000,2,/api/v1/rest/CreateTranscribeTask,2025-03-25 09:08:50.0366667,2025-03-25 09:08:38.1800000,6010334,3822,977,0,-1,0.0,1
278442874,2025-03-24 22:48:09.0833333,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 22:48:36.1766667,2025-03-24 22:48:13.4366667,5013408,18668,2383,1,0,0.0,0
278442866,2025-03-24 22:37:12.3033333,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 22:37:30.1166667,2025-03-24 22:37:13.3800000,5013408,4817,1673,1,0,0.0,0
278442860,2025-03-24 20:02:03.5833333,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 20:02:24.8433333,2025-03-24 20:02:12.8600000,6010334,3822,977,0,0,0.0,1
278442853,2025-03-24 19:53:16.4800000,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 19:53:34.9266667,2025-03-24 19:53:22.7266667,6010334,3822,977,0,-1,0.0,1
278442845,2025-03-24 19:49:59.9466667,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 19:50:15.9400000,2025-03-24 19:50:03.6933333,6010334,3972,1002,0,-1,0.0,0
278442838,2025-03-24 19:43:35.3000000,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 19:43:53.4566667,2025-03-24 19:43:41.4700000,6010334,3822,977,0,-1,0.0,0
278442829,2025-03-24 19:21:17.2466667,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 19:21:31.6400000,2025-03-24 19:21:19.3933333,6010334,3972,1002,0,0,NULL,0
278442805,2025-03-24 18:09:56.0300000,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 18:10:13.5500000,2025-03-24 18:10:00.9733333,6010334,3972,1002,0,0,NULL,1
278442764,2025-03-24 17:00:01.2033333,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 17:00:19.1433333,2025-03-24 17:00:07.3133333,6010334,3822,977,0,0,NULL,1
278442741,2025-03-24 16:52:45.5533333,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 16:53:03.0733333,2025-03-24 16:52:51.1400000,6010334,3822,977,0,0,NULL,1
278442711,2025-03-24 16:48:47.8366667,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 16:49:09.1066667,2025-03-24 16:48:57.1866667,6010334,3822,977,0,0,NULL,1
278442697,2025-03-24 16:36:49.6000000,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 16:37:08.8400000,2025-03-24 16:36:56.8900000,6010334,3822,977,0,0,NULL,1
278442675,2025-03-24 16:22:56.1200000,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 16:23:17.0433333,2025-03-24 16:23:05.1000000,6010334,3822,977,0,0,NULL,1
278442661,2025-03-24 16:03:16.3333333,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 16:03:34.6800000,2025-03-24 16:03:22.1533333,6010334,3822,977,0,0,NULL,1
278442637,2025-03-24 15:23:23.3800000,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 15:24:55.0466667,2025-03-24 15:23:30.9400000,106656,63330,10377,1,0,NULL,0
278442607,2025-03-24 15:01:11.9066667,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 15:01:24.1833333,2025-03-24 15:01:12.3900000,6010334,3822,977,0,0,NULL,1
278442595,2025-03-24 14:31:50.3266667,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 14:34:11.8233333,2025-03-24 14:31:50.5633333,5015858,9710,22960,1,0,NULL,1
278442589,2025-03-24 14:25:12.2033333,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 14:25:32.5466667,2025-03-24 14:25:20.5433333,5011247,352,625,1,0,NULL,1
278442582,2025-03-24 13:56:03.0566667,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 13:56:24.9966667,2025-03-24 13:56:11.4433333,5011247,555,652,1,0,NULL,1
278442546,2025-03-24 13:52:31.3100000,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 13:52:45.4233333,2025-03-24 13:52:31.4266667,5011247,555,652,1,0,NULL,1
278442539,2025-03-24 13:42:19.2600000,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 13:42:33.2500000,2025-03-24 13:42:20.2233333,5011247,453,618,1,0,NULL,1
278442533,2025-03-24 13:40:30.2000000,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 13:40:43.8133333,2025-03-24 13:40:30.2166667,5011247,519,679,1,0,NULL,1
278442508,2025-03-24 13:39:13.3266667,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 13:39:58.2100000,2025-03-24 13:39:20.2133333,5011247,2199,4756,1,0,NULL,1
278442457,2025-03-24 11:21:21.0400000,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 11:38:36.4100000,2025-03-24 11:36:12.3800000,128854,117119,16582,1,-1,NULL,0
278442437,2025-03-24 10:50:19.2700000,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 10:50:53.4333333,2025-03-24 10:50:22.4400000,5023721,39342,5933,0,0,NULL,0
278442423,2025-03-24 10:45:06.8333333,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 10:47:24.8366667,2025-03-24 10:47:12.4333333,6010334,3972,1002,0,0,NULL,1
278442411,2025-03-24 10:15:58.5266667,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 10:42:50.7366667,2025-03-24 10:39:22.4033333,128854,155160,40925,1,-1,NULL,0
278442410,2025-03-24 10:15:02.2500000,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 10:47:11.0800000,2025-03-24 10:42:52.4200000,128854,215617,45219,1,-1,NULL,0
278442409,2025-03-24 09:58:00.4000000,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 10:39:15.2566667,2025-03-24 10:39:02.4100000,6010334,3972,1002,0,-1,NULL,1
278442398,2025-03-24 07:51:15.3466667,2,/api/v1/rest/CreateTranscribeTask,2025-03-24 07:51:50.8466667,2025-03-24 07:51:22.0700000,1004287,7297,3581,0,0,NULL,1
278442392,2025-03-23 19:30:03.3233333,2,/api/v1/rest/CreateTranscribeTask,2025-03-23 19:30:22.9800000,2025-03-23 19:30:10.1433333,6010334,3822,977,0,0,NULL,0
278442386,2025-03-23 18:53:14.3333333,2,/api/v1/rest/CreateTranscribeTask,2025-03-23 18:53:35.7400000,2025-03-23 18:53:19.8200000,6010334,6274,1648,0,0,NULL,1
278442372,2025-03-23 18:49:16.5166667,2,/api/v1/rest/CreateTranscribeTask,2025-03-23 18:49:32.0200000,2025-03-23 18:49:19.8000000,6010334,3822,977,0,0,NULL,1
278442365,2025-03-23 18:42:55.9166667,2,/api/v1/rest/CreateTranscribeTask,2025-03-23 18:43:10.5200000,2025-03-23 18:42:58.1600000,6010334,3822,977,0,-1,NULL,1
278442351,2025-03-23 18:32:24.6100000,2,/api/v1/rest/CreateTranscribeTask,2025-03-23 18:32:38.5233333,2025-03-23 18:32:25.8733333,6010334,3822,977,0,0,NULL,1
278442345,2025-03-22 19:43:08.9133333,2,/api/v1/rest/CreateTranscribeTask,2025-03-22 19:43:36.1100000,2025-03-22 19:43:15.0833333,6010334,10213,2873,0,0,NULL,1
278442338,2025-03-22 19:42:21.3233333,2,/api/v1/rest/CreateTranscribeTask,2025-03-22 19:42:39.0366667,2025-03-22 19:42:26.0833333,6010334,3822,977,0,-1,NULL,1
278442329,2025-03-22 19:31:14.9500000,2,/api/v1/rest/CreateTranscribeTask,2025-03-22 19:31:32.1733333,2025-03-22 19:31:17.9100000,6010334,3822,977,0,-1,NULL,1
278442314,2025-03-22 18:58:36.0600000,2,/api/v1/rest/CreateTranscribeTask,2025-03-22 18:58:54.8466667,2025-03-22 18:58:41.3166667,6010334,3972,1002,0,-1,NULL,1
278442298,2025-03-22 18:41:01.1766667,2,/api/v1/rest/CreateTranscribeTask,2025-03-22 18:41:18.7666667,2025-03-22 18:41:06.3300000,6010334,3972,1002,0,-1,NULL,0
278442289,2025-03-22 18:30:00.1200000,2,/api/v1/rest/CreateTranscribeTask,2025-03-22 18:30:24.6100000,2025-03-22 18:30:12.5233333,6010334,3822,977,0,-1,NULL,0
278442283,2025-03-22 18:25:44.3200000,2,/api/v1/rest/CreateTranscribeTask,2025-03-22 18:26:05.4266667,2025-03-22 18:25:52.0700000,6010334,3822,977,0,0,NULL,0
278442156,2025-03-22 18:01:54.0366667,2,/api/v1/rest/CreateTranscribeTask,2025-03-22 18:02:24.9966667,2025-03-22 18:02:12.1666667,6010334,3972,1002,0,-2,NULL,0
278442153,2025-03-22 18:01:02.6700000,2,/api/v1/rest/CreateTranscribeTask,2025-03-22 18:01:21.0733333,2025-03-22 18:01:08.2133333,6010334,3972,1002,0,0,NULL,0
278442094,2025-03-22 17:53:58.7200000,2,/api/v1/rest/CreateTranscribeTask,2025-03-22 17:54:19.5000000,2025-03-22 17:54:06.7133333,6010334,3822,977,0,0,NULL,0
278442091,2025-03-22 17:42:10.8633333,2,/api/v1/rest/CreateTranscribeTask,2025-03-22 17:42:41.9766667,2025-03-22 17:42:18.5033333,6010334,10213,2873,0,0,NULL,0
278442077,2025-03-21 17:35:08.3733333,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 17:35:26.1366667,2025-03-21 17:35:13.8333333,6010334,3972,1002,0,0,NULL,1
278442069,2025-03-21 17:31:21.0266667,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 17:31:39.3600000,2025-03-21 17:31:27.3866667,6010334,3822,977,0,0,NULL,0
278442061,2025-03-21 17:24:27.6200000,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 17:24:43.9966667,2025-03-21 17:24:31.8800000,6010334,3822,977,0,0,NULL,0
278441995,2025-03-21 17:18:19.9100000,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 17:21:16.8700000,2025-03-21 17:21:04.8700000,6010334,3822,977,0,0,NULL,0
278441985,2025-03-21 15:25:10.9233333,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 15:25:47.5233333,2025-03-21 15:25:12.6266667,126160,41422,1571,1,0,NULL,0
278441979,2025-03-21 15:13:57.3200000,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 15:14:21.5533333,2025-03-21 15:14:01.5700000,6010334,6274,1648,0,0,NULL,1
278441968,2025-03-21 14:12:41.3466667,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 14:15:24.8166667,2025-03-21 14:12:51.3366667,105042,186219,25821,0,0,NULL,0
278441961,2025-03-21 11:21:19.0933333,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 11:22:17.3733333,2025-03-21 11:21:20.6433333,129517,80496,7439,0,0,NULL,0
278441955,2025-03-21 10:34:31.0266667,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 10:35:37.1733333,2025-03-21 10:34:40.4366667,129517,80496,7439,0,0,NULL,0
278441948,2025-03-21 09:54:06.1466667,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 09:58:02.4300000,2025-03-21 09:54:11.2966667,6011465,265042,39564,0,0,NULL,0
278441939,2025-03-21 09:05:05.3066667,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 09:09:26.7466667,2025-03-21 09:06:41.1100000,104178,177509,34059,0,0,NULL,0
278441936,2025-03-21 09:04:35.5600000,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 09:06:37.4933333,2025-03-21 09:04:40.0733333,104178,124229,21243,0,0,NULL,0
278441927,2025-03-21 08:51:28.7400000,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 08:55:53.8433333,2025-03-21 08:53:41.0633333,104178,180230,19069,0,0,NULL,0
278441924,2025-03-21 08:51:07.1000000,2,/api/v1/rest/CreateTranscribeTask,2025-03-21 08:53:34.4400000,2025-03-21 08:51:10.0233333,104178,171942,23281,0,0,NULL,0
278441915,2025-03-20 17:49:44.7433333,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 17:52:19.1333333,2025-03-20 17:51:07.3833333,6011583,42586,32583,0,0,NULL,0
278441905,2025-03-20 17:43:50.3233333,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 17:51:03.3500000,2025-03-20 17:48:27.3766667,5023002,225172,26766,1,0,NULL,0
278441903,2025-03-20 17:43:16.5800000,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 17:48:18.6066667,2025-03-20 17:45:56.3266667,5023002,316396,22798,0,0,NULL,0
278441900,2025-03-20 17:42:44.8166667,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 17:45:53.0400000,2025-03-20 17:42:47.3500000,5023002,261166,31692,1,0,NULL,0
278441864,2025-03-20 16:59:29.8366667,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 17:01:06.9600000,2025-03-20 16:59:36.1566667,5023002,120181,16011,1,0,NULL,0
278441821,2025-03-20 16:55:38.4500000,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 16:58:57.9500000,2025-03-20 16:55:47.1633333,5018500,40883,42480,1,0,NULL,0
278441815,2025-03-20 16:52:38.2100000,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 16:52:57.1300000,2025-03-20 16:52:46.1333333,5011247,239,423,1,0,NULL,1
278441807,2025-03-20 16:51:37.5900000,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 16:51:56.5400000,2025-03-20 16:51:47.1433333,5011247,141,224,1,0,NULL,1
278441800,2025-03-20 16:49:50.9933333,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 16:51:15.0733333,2025-03-20 16:49:57.1366667,5018500,20694,13181,0,0,NULL,0
278441775,2025-03-20 16:30:23.7333333,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 16:33:26.6633333,2025-03-20 16:30:27.0700000,5019019,147518,34413,1,0,NULL,0
278441754,2025-03-20 15:50:13.8333333,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 15:51:18.7633333,2025-03-20 15:50:16.9166667,6011583,35622,35815,0,0,NULL,0
278441747,2025-03-20 15:16:05.5100000,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 15:16:25.8666667,2025-03-20 15:16:06.7866667,5011247,641,1079,1,0,NULL,1
278441741,2025-03-20 15:15:03.2800000,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 15:15:39.3200000,2025-03-20 15:15:05.7700000,5011247,1923,4169,1,0,NULL,0
278441725,2025-03-20 14:05:59.7200000,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 14:09:00.6433333,2025-03-20 14:06:05.5400000,5014686,99652,29586,1,0,NULL,0
278441716,2025-03-20 14:02:23.7300000,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 14:05:11.5833333,2025-03-20 14:03:06.5233333,5014686,99652,20658,0,0,NULL,0
278441712,2025-03-20 14:00:04.9800000,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 14:03:01.3066667,2025-03-20 14:00:06.5166667,5014686,178065,29282,1,0,NULL,0
278441706,2025-03-20 13:30:32.1333333,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 13:33:27.2733333,2025-03-20 13:30:36.4133333,106656,131030,24630,1,0,NULL,0
278441699,2025-03-20 13:14:00.4666667,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 13:14:18.5566667,2025-03-20 13:14:06.3566667,6010334,3972,1002,0,0,NULL,0
278441671,2025-03-20 12:46:35.7766667,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 12:46:53.8833333,2025-03-20 12:46:41.0800000,6010334,3822,977,0,-1,NULL,0
278441658,2025-03-20 10:30:55.7100000,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 10:31:21.0100000,2025-03-20 10:31:05.5633333,5011247,250,361,1,0,NULL,1
278441650,2025-03-20 10:28:42.6066667,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 10:29:25.7066667,2025-03-20 10:28:46.6300000,5011247,2238,5587,1,0,NULL,0
278441644,2025-03-20 09:49:26.4400000,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 09:51:55.2866667,2025-03-20 09:49:26.4733333,106656,118080,27777,1,0,NULL,0
278441634,2025-03-20 09:30:40.1733333,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 09:31:15.1400000,2025-03-20 09:30:45.3166667,5020665,166147,3752,1,0,NULL,0
278441627,2025-03-20 09:26:19.2433333,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 09:27:42.7666667,2025-03-20 09:26:25.2900000,5020665,502416,12935,1,0,NULL,0
278441620,2025-03-20 09:19:36.8133333,2,/api/v1/rest/CreateTranscribeTask,2025-03-20 09:21:23.8833333,2025-03-20 09:19:46.3566667,5020665,651552,16422,1,0,NULL,0
278441606,2025-03-19 19:47:16.3266667,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 19:47:35.9633333,2025-03-19 19:47:23.0933333,6010334,3822,977,0,0,NULL,0
278441595,2025-03-19 19:40:16.0733333,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 19:45:46.9700000,2025-03-19 19:45:32.0833333,6010334,6274,1648,0,-1,NULL,0
278441590,2025-03-19 19:32:35.4566667,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 19:45:27.7833333,2025-03-19 19:45:13.1000000,6010334,3822,977,0,-2,NULL,0
278441582,2025-03-19 19:16:45.5500000,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 19:18:36.5700000,2025-03-19 19:18:23.1266667,6010334,3822,977,0,-1,NULL,0
278441575,2025-03-19 18:20:41.2266667,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 18:29:36.4133333,2025-03-19 18:20:42.2566667,6010334,3822,977,0,0,NULL,0
278441568,2025-03-19 17:47:54.0966667,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 17:57:11.0266667,2025-03-19 17:48:02.1566667,6010334,10213,2873,0,0,NULL,1
278441562,2025-03-19 17:41:06.7166667,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 17:41:54.6800000,2025-03-19 17:41:15.6466667,6010334,3822,977,0,0,NULL,1
278440984,2025-03-19 16:42:33.2833333,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 17:33:11.1933333,2025-03-19 17:32:06.5200000,5020001,54432,18222,1,0,NULL,0
278440980,2025-03-19 16:42:23.8333333,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 17:32:04.5766667,2025-03-19 17:31:16.5200000,5020001,33285,14971,1,0,NULL,0
278440907,2025-03-19 16:36:22.2933333,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 17:31:11.4433333,2025-03-19 17:30:06.5133333,5020001,54432,18222,1,0,NULL,0
278440904,2025-03-19 16:36:13.2700000,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 17:30:05.4800000,2025-03-19 17:29:15.6000000,5020001,33285,14971,1,0,NULL,0
278440728,2025-03-19 16:03:47.0966667,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 17:29:08.4800000,2025-03-19 17:28:55.6000000,6010334,3972,1002,0,-3,NULL,1
278440722,2025-03-19 13:55:54.6033333,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 14:00:02.5266667,2025-03-19 13:55:58.3333333,6005595,180815,45955,1,0,NULL,0
278440716,2025-03-19 13:30:16.1300000,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 13:30:33.1533333,2025-03-19 13:30:18.2300000,6010334,6274,1648,0,0,NULL,1
278440554,2025-03-19 12:47:19.1133333,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 13:29:50.5766667,2025-03-19 13:29:37.2233333,6010334,3822,977,0,-3,NULL,1
278440546,2025-03-19 12:27:05.5333333,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 12:34:29.1900000,2025-03-19 12:34:15.7933333,6010334,3822,977,0,-1,NULL,1
278440539,2025-03-19 12:13:18.8500000,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 12:13:31.8966667,2025-03-19 12:13:19.9800000,6010334,3822,977,0,-1,NULL,1
278440533,2025-03-19 12:11:17.9300000,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 12:11:38.1766667,2025-03-19 12:11:26.2533333,6010334,3822,977,0,0,NULL,1
278440527,2025-03-19 11:58:17.3133333,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 11:58:38.8000000,2025-03-19 11:58:26.2000000,6010334,3972,1002,0,0,NULL,1
278440518,2025-03-19 11:36:49.3366667,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 11:52:10.2866667,2025-03-19 11:42:03.3800000,6011583,50147,53538,0,0,NULL,0
278440515,2025-03-19 11:33:01.2033333,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 11:42:00.5000000,2025-03-19 11:33:02.3533333,6010334,3822,977,0,0,NULL,1
278440507,2025-03-19 11:23:15.3433333,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 11:24:16.5133333,2025-03-19 11:24:04.6133333,6010334,3822,977,0,-1,NULL,1
278440435,2025-03-19 09:53:22.5033333,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 10:42:40.5933333,2025-03-19 10:29:12.4133333,5020356,69127,13400,1,0,NULL,0
278440406,2025-03-19 09:37:26.1866667,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 10:29:10.0733333,2025-03-19 10:20:12.4066667,119511,3549,2165,0,-1,NULL,1
278440398,2025-03-19 08:58:34.8166667,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 09:01:29.5666667,2025-03-19 08:58:36.5666667,106022,142568,33342,1,0,NULL,1
278440390,2025-03-19 08:55:15.8366667,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 08:57:04.3466667,2025-03-19 08:55:25.5366667,6005625,127909,26973,0,0,NULL,1
278440383,2025-03-19 08:45:34.2833333,2,/api/v1/rest/CreateTranscribeTask,2025-03-19 08:48:36.8066667,2025-03-19 08:45:36.5300000,102947,146765,30428,1,0,NULL,0
278440373,2025-03-18 21:14:05.9833333,2,/api/v1/rest/CreateTranscribeTask,2025-03-18 21:16:36.1866667,2025-03-18 21:14:13.7266667,6005625,127909,35342,1,0,NULL,1
278440363,2025-03-18 19:57:17.1866667,2,/api/v1/rest/CreateTranscribeTask,2025-03-18 19:57:35.0700000,2025-03-18 19:57:22.4800000,6010334,3972,1002,0,0,NULL,1
278440356,2025-03-18 19:55:52.1366667,2,/api/v1/rest/CreateTranscribeTask,2025-03-18 19:56:05.8200000,2025-03-18 19:55:52.6700000,6010334,3972,1002,0,-1,NULL,0
278440344,2025-03-18 19:26:55.3000000,2,/api/v1/rest/CreateTranscribeTask,2025-03-18 19:27:11.5400000,2025-03-18 19:26:59.4266667,6010334,3822,977,0,-1,NULL,0
278440337,2025-03-18 19:22:52.6800000,2,/api/v1/rest/CreateTranscribeTask,2025-03-18 19:23:07.5033333,2025-03-18 19:22:55.3966667,6010334,3822,977,0,-1,NULL,0
278440330,2025-03-18 19:15:45.0100000,2,/api/v1/rest/CreateTranscribeTask,2025-03-18 19:16:01.8500000,2025-03-18 19:15:46.2300000,6010334,3972,1362,1,-1,NULL,0
278440323,2025-03-18 19:13:34.1866667,2,/api/v1/rest/CreateTranscribeTask,2025-03-18 19:13:56.3533333,2025-03-18 19:13:43.7800000,6010334,3822,977,0,0,NULL,0
278440317,2025-03-18 19:08:58.4033333,2,/api/v1/rest/CreateTranscribeTask,2025-03-18 19:09:21.8166667,2025-03-18 19:09:06.9366667,6010334,3822,1349,1,0,NULL,0
